test_id,test_name,model,backend,fmt,quant,kv_cache,prompt_type,run_num,ttft_ms,decode_tps,prefill_tps,completion_tokens,prompt_tokens,total_time_s,model_load_s,thinking_tokens,visible_tokens,cold_ttft_ms,peak_mem_mb,peak_cpu_pct,backend_version,tool_call_valid,quality_pass
W_QAT_Q4_2,Gemma4-12B Ollama QAT-Q4_0,Gemma4-12B,ollama,GGUF,QAT-Q4_0,default,short,2,420.2,38.6,218.0,512,33,13.7,3.3,0,273,438.6,12284.7,0.0,0.30.5,,
W_QAT_Q4_2,Gemma4-12B Ollama QAT-Q4_0,Gemma4-12B,ollama,GGUF,QAT-Q4_0,default,short,3,395.9,38.7,219.6,512,33,13.63,3.3,0,273,438.6,12284.8,0.0,0.30.5,,
W_QAT_Q4_2,Gemma4-12B Ollama QAT-Q4_0,Gemma4-12B,ollama,GGUF,QAT-Q4_0,default,long,1,591.1,38.6,355.2,512,116,13.86,3.3,0,304,581.0,12494.1,0.0,0.30.5,,
W_QAT_Q4_2,Gemma4-12B Ollama QAT-Q4_0,Gemma4-12B,ollama,GGUF,QAT-Q4_0,default,long,2,585.9,38.6,354.4,512,116,13.85,3.3,0,304,581.0,12494.2,0.0,0.30.5,,
W_QAT_Q4_2,Gemma4-12B Ollama QAT-Q4_0,Gemma4-12B,ollama,GGUF,QAT-Q4_0,default,long,3,576.8,38.7,355.8,512,116,13.82,3.3,0,304,581.0,12494.2,0.0,0.30.5,,
W_QAT_Q4_2,Gemma4-12B Ollama QAT-Q4_0,Gemma4-12B,ollama,GGUF,QAT-Q4_0,default,code,1,338.6,37.7,9642.2,512,857,13.91,3.3,0,203,1986.9,12789.2,0.0,0.30.5,,
W_QAT_Q4_2,Gemma4-12B Ollama QAT-Q4_0,Gemma4-12B,ollama,GGUF,QAT-Q4_0,default,code,2,344.4,37.8,9594.7,512,857,13.9,3.3,0,203,1986.9,12789.2,0.0,0.30.5,,
W_QAT_Q4_2,Gemma4-12B Ollama QAT-Q4_0,Gemma4-12B,ollama,GGUF,QAT-Q4_0,default,code,3,355.6,37.8,9637.1,512,857,13.9,3.3,0,203,1986.9,12789.2,0.0,0.30.5,,
W_QAT_UDQ4_1,Gemma4-12B llama.cpp QAT-UD-Q4_K_XL,Gemma4-12B,llama-server,GGUF,QAT-UD-Q4_K_XL,default,short,1,165.0,42.6,139.4,512,23,12.16,5.2,0,277,178.9,12240.8,0.0,b9430,,
W_QAT_UDQ4_1,Gemma4-12B llama.cpp QAT-UD-Q4_K_XL,Gemma4-12B,llama-server,GGUF,QAT-UD-Q4_K_XL,default,short,2,152.7,42.8,150.7,512,23,12.11,5.2,0,277,178.9,12240.8,0.0,b9430,,
W_QAT_UDQ4_1,Gemma4-12B llama.cpp QAT-UD-Q4_K_XL,Gemma4-12B,llama-server,GGUF,QAT-UD-Q4_K_XL,default,short,3,152.5,42.9,150.8,512,23,12.07,5.2,0,277,178.9,12240.9,0.0,b9430,,
W_QAT_UDQ4_1,Gemma4-12B llama.cpp QAT-UD-Q4_K_XL,Gemma4-12B,llama-server,GGUF,QAT-UD-Q4_K_XL,default,long,1,347.2,42.7,394.6,511,137,12.29,5.2,0,309,353.0,12453.2,0.0,b9430,,
W_QAT_UDQ4_1,Gemma4-12B llama.cpp QAT-UD-Q4_K_XL,Gemma4-12B,llama-server,GGUF,QAT-UD-Q4_K_XL,default,long,2,328.2,42.5,417.4,511,137,12.32,5.2,0,309,353.0,12453.2,0.0,b9430,,
W_QAT_UDQ4_1,Gemma4-12B llama.cpp QAT-UD-Q4_K_XL,Gemma4-12B,llama-server,GGUF,QAT-UD-Q4_K_XL,default,long,3,326.6,42.5,419.4,511,137,12.32,5.2,0,309,353.0,12453.3,0.0,b9430,,
W_QAT_UDQ4_1,Gemma4-12B llama.cpp QAT-UD-Q4_K_XL,Gemma4-12B,llama-server,GGUF,QAT-UD-Q4_K_XL,default,code,1,93.1,41.5,8065.0,512,751,12.42,5.2,0,202,1855.6,12862.0,0.0,b9430,,
W_QAT_UDQ4_1,Gemma4-12B llama.cpp QAT-UD-Q4_K_XL,Gemma4-12B,llama-server,GGUF,QAT-UD-Q4_K_XL,default,code,2,93.5,41.5,8033.7,512,751,12.41,5.2,0,202,1855.6,12862.0,0.0,b9430,,
W_QAT_UDQ4_1,Gemma4-12B llama.cpp QAT-UD-Q4_K_XL,Gemma4-12B,llama-server,GGUF,QAT-UD-Q4_K_XL,default,code,3,95.9,41.4,7832.9,512,751,12.43,5.2,0,202,1855.6,12862.0,0.0,b9430,,
