test_id,test_name,model,backend,fmt,quant,kv_cache,prompt_type,run_num,ttft_ms,decode_tps,prefill_tps,completion_tokens,prompt_tokens,total_time_s,model_load_s,thinking_tokens,visible_tokens,cold_ttft_ms,peak_mem_mb,peak_cpu_pct,backend_version,tool_call_valid,quality_pass
GR41_LC_Q4KM,Granite-4.1-8B llama.cpp Q4_K_M,Granite-4.1-8B,llama-server,GGUF,Q4_K_M,default,code,3,34.3,40.6,21881.4,632,751,15.56,284.0,0,271,1802.1,25968.0,0.0,b9590,,
GR41_LC_Q8,Granite-4.1-8B llama.cpp Q8_0,Granite-4.1-8B,llama-server,GGUF,Q8_0,default,short,1,49.3,25.0,466.4,430,23,17.21,290.0,0,278,98.4,29571.9,0.0,b9590,,
GR41_LC_Q8,Granite-4.1-8B llama.cpp Q8_0,Granite-4.1-8B,llama-server,GGUF,Q8_0,default,short,2,46.8,24.3,491.4,430,23,17.73,290.0,0,278,98.4,29571.9,0.0,b9590,,
GR41_LC_Q8,Granite-4.1-8B llama.cpp Q8_0,Granite-4.1-8B,llama-server,GGUF,Q8_0,default,short,3,42.7,24.6,538.7,430,23,17.51,290.0,0,278,98.4,29571.9,0.0,b9590,,
GR41_LC_Q8,Granite-4.1-8B llama.cpp Q8_0,Granite-4.1-8B,llama-server,GGUF,Q8_0,default,long,1,51.7,25.9,2649.5,544,137,20.98,290.0,0,326,280.4,29646.0,0.0,b9590,,
GR41_LC_Q8,Granite-4.1-8B llama.cpp Q8_0,Granite-4.1-8B,llama-server,GGUF,Q8_0,default,long,2,41.4,26.4,3309.4,544,137,20.61,290.0,0,326,280.4,29646.0,0.0,b9590,,
GR41_LC_Q8,Granite-4.1-8B llama.cpp Q8_0,Granite-4.1-8B,llama-server,GGUF,Q8_0,default,long,3,43.5,26.7,3150.6,544,137,20.36,290.0,0,326,280.4,29646.1,0.0,b9590,,
GR41_LC_Q8,Granite-4.1-8B llama.cpp Q8_0,Granite-4.1-8B,llama-server,GGUF,Q8_0,default,code,1,41.5,27.3,18093.9,567,751,20.78,290.0,0,236,1625.2,29665.2,0.0,b9590,,
GR41_LC_Q8,Granite-4.1-8B llama.cpp Q8_0,Granite-4.1-8B,llama-server,GGUF,Q8_0,default,code,2,43.2,27.5,17372.6,567,751,20.64,290.0,0,236,1625.2,29665.2,0.0,b9590,,
GR41_LC_Q8,Granite-4.1-8B llama.cpp Q8_0,Granite-4.1-8B,llama-server,GGUF,Q8_0,default,code,3,47.7,27.7,15734.8,567,751,20.46,290.0,0,236,1625.2,29665.3,0.0,b9590,,
PHIM_LC_Q4KM,Phi-mini-MoE llama.cpp Q4_K_M,Phi-mini-MoE,llama-server,GGUF,Q4_K_M,default,short,1,23.6,96.6,973.5,191,23,1.99,217.8,0,111,83.1,5382.0,0.0,b9590,,
PHIM_LC_Q4KM,Phi-mini-MoE llama.cpp Q4_K_M,Phi-mini-MoE,llama-server,GGUF,Q4_K_M,default,short,2,13.0,96.3,1767.4,191,23,1.99,217.8,0,111,83.1,5382.1,0.0,b9590,,
PHIM_LC_Q4KM,Phi-mini-MoE llama.cpp Q4_K_M,Phi-mini-MoE,llama-server,GGUF,Q4_K_M,default,short,3,12.5,94.5,1839.1,191,23,2.02,217.8,0,111,83.1,5382.1,0.0,b9590,,
PHIM_LC_Q4KM,Phi-mini-MoE llama.cpp Q4_K_M,Phi-mini-MoE,llama-server,GGUF,Q4_K_M,default,long,1,23.1,110.9,5941.3,600,137,5.43,217.8,0,404,165.4,5465.8,0.0,b9590,,
PHIM_LC_Q4KM,Phi-mini-MoE llama.cpp Q4_K_M,Phi-mini-MoE,llama-server,GGUF,Q4_K_M,default,long,2,16.5,109.7,8292.9,600,137,5.48,217.8,0,404,165.4,5465.8,0.0,b9590,,
PHIM_LC_Q4KM,Phi-mini-MoE llama.cpp Q4_K_M,Phi-mini-MoE,llama-server,GGUF,Q4_K_M,default,long,3,14.4,110.4,9522.4,600,137,5.44,217.8,0,404,165.4,5465.9,0.0,b9590,,
PHIM_LC_Q4KM,Phi-mini-MoE llama.cpp Q4_K_M,Phi-mini-MoE,llama-server,GGUF,Q4_K_M,default,code,1,22.5,89.9,33362.9,512,751,5.7,217.8,0,160,783.9,5480.6,0.0,b9590,,
PHIM_LC_Q4KM,Phi-mini-MoE llama.cpp Q4_K_M,Phi-mini-MoE,llama-server,GGUF,Q4_K_M,default,code,2,22.2,89.4,33872.9,512,751,5.74,217.8,0,160,783.9,5480.7,0.0,b9590,,
PHIM_LC_Q4KM,Phi-mini-MoE llama.cpp Q4_K_M,Phi-mini-MoE,llama-server,GGUF,Q4_K_M,default,code,3,20.9,89.2,35982.0,512,751,5.75,217.8,0,160,783.9,5480.7,0.0,b9590,,
PHIM_LC_Q8,Phi-mini-MoE llama.cpp Q8_0,Phi-mini-MoE,llama-server,GGUF,Q8_0,default,short,1,23.2,73.4,991.9,316,23,4.32,334.3,0,211,88.8,8398.2,0.0,b9590,,
PHIM_LC_Q8,Phi-mini-MoE llama.cpp Q8_0,Phi-mini-MoE,llama-server,GGUF,Q8_0,default,short,2,16.7,73.5,1376.8,316,23,4.3,334.3,0,211,88.8,8398.2,0.0,b9590,,
PHIM_LC_Q8,Phi-mini-MoE llama.cpp Q8_0,Phi-mini-MoE,llama-server,GGUF,Q8_0,default,short,3,17.0,71.9,1349.6,316,23,4.4,334.3,0,211,88.8,8398.3,0.0,b9590,,
PHIM_LC_Q8,Phi-mini-MoE llama.cpp Q8_0,Phi-mini-MoE,llama-server,GGUF,Q8_0,default,long,1,35.2,77.6,3888.2,547,137,7.08,334.3,0,354,126.5,8481.6,0.0,b9590,,
PHIM_LC_Q8,Phi-mini-MoE llama.cpp Q8_0,Phi-mini-MoE,llama-server,GGUF,Q8_0,default,long,2,19.1,77.9,7172.9,547,137,7.03,334.3,0,354,126.5,8481.6,0.0,b9590,,
PHIM_LC_Q8,Phi-mini-MoE llama.cpp Q8_0,Phi-mini-MoE,llama-server,GGUF,Q8_0,default,long,3,22.2,77.5,6171.4,547,137,7.06,334.3,0,354,126.5,8481.6,0.0,b9590,,
PHIM_LC_Q8,Phi-mini-MoE llama.cpp Q8_0,Phi-mini-MoE,llama-server,GGUF,Q8_0,default,code,1,19.7,70.3,38175.3,512,751,7.29,334.3,0,186,756.6,8496.3,0.0,b9590,,
PHIM_LC_Q8,Phi-mini-MoE llama.cpp Q8_0,Phi-mini-MoE,llama-server,GGUF,Q8_0,default,code,2,20.4,70.3,36754.6,512,751,7.29,334.3,0,186,756.6,8496.4,0.0,b9590,,
PHIM_LC_Q8,Phi-mini-MoE llama.cpp Q8_0,Phi-mini-MoE,llama-server,GGUF,Q8_0,default,code,3,18.6,69.6,40356.8,512,751,7.36,334.3,0,186,756.6,8496.4,0.0,b9590,,
REKA_LC_Q4KM,Reka-Flash-3.1 llama.cpp Q4_K_M,Reka-Flash-3.1,llama-server,GGUF,Q4_K_M,default,short,1,49.1,25.8,468.2,512,23,19.89,488.5,0,380,226.3,25831.3,0.0,b9590,,
REKA_LC_Q4KM,Reka-Flash-3.1 llama.cpp Q4_K_M,Reka-Flash-3.1,llama-server,GGUF,Q4_K_M,default,short,2,43.5,25.3,529.1,512,23,20.24,488.5,0,380,226.3,25831.4,0.0,b9590,,
REKA_LC_Q4KM,Reka-Flash-3.1 llama.cpp Q4_K_M,Reka-Flash-3.1,llama-server,GGUF,Q4_K_M,default,short,3,44.0,25.0,522.3,512,23,20.47,488.5,0,380,226.3,25831.4,0.0,b9590,,
REKA_LC_Q4KM,Reka-Flash-3.1 llama.cpp Q4_K_M,Reka-Flash-3.1,llama-server,GGUF,Q4_K_M,default,long,1,49.6,27.7,2759.7,583,137,21.05,488.5,0,373,527.7,25917.0,0.0,b9590,,
REKA_LC_Q4KM,Reka-Flash-3.1 llama.cpp Q4_K_M,Reka-Flash-3.1,llama-server,GGUF,Q4_K_M,default,long,2,44.8,28.4,3057.9,583,137,20.52,488.5,0,373,527.7,25917.0,0.0,b9590,,
REKA_LC_Q4KM,Reka-Flash-3.1 llama.cpp Q4_K_M,Reka-Flash-3.1,llama-server,GGUF,Q4_K_M,default,long,3,45.4,28.9,3015.1,583,137,20.2,488.5,0,373,527.7,25917.1,0.0,b9590,,
REKA_LC_Q4KM,Reka-Flash-3.1 llama.cpp Q4_K_M,Reka-Flash-3.1,llama-server,GGUF,Q4_K_M,default,code,1,44.4,32.1,16918.1,655,751,20.42,488.5,0,378,2642.6,25938.8,0.0,b9590,,
REKA_LC_Q4KM,Reka-Flash-3.1 llama.cpp Q4_K_M,Reka-Flash-3.1,llama-server,GGUF,Q4_K_M,default,code,2,44.6,32.1,16838.7,655,751,20.42,488.5,0,378,2642.6,25938.8,0.0,b9590,,
REKA_LC_Q4KM,Reka-Flash-3.1 llama.cpp Q4_K_M,Reka-Flash-3.1,llama-server,GGUF,Q4_K_M,default,code,3,44.5,32.1,16883.4,655,751,20.41,488.5,0,378,2642.6,25938.8,0.0,b9590,,
FAL3_LC_Q4KM,Falcon3-10B llama.cpp Q4_K_M,Falcon3-10B,llama-server,GGUF,Q4_K_M,default,short,1,27.4,50.7,838.7,288,23,5.69,476.4,0,169,122.3,11282.2,0.0,b9590,,
FAL3_LC_Q4KM,Falcon3-10B llama.cpp Q4_K_M,Falcon3-10B,llama-server,GGUF,Q4_K_M,default,short,2,23.1,51.0,994.2,288,23,5.65,476.4,0,169,122.3,11282.2,0.0,b9590,,
FAL3_LC_Q4KM,Falcon3-10B llama.cpp Q4_K_M,Falcon3-10B,llama-server,GGUF,Q4_K_M,default,short,3,23.3,51.0,988.3,288,23,5.65,476.4,0,169,122.3,11282.2,0.0,b9590,,
FAL3_LC_Q4KM,Falcon3-10B llama.cpp Q4_K_M,Falcon3-10B,llama-server,GGUF,Q4_K_M,default,long,1,32.4,51.7,4222.6,519,137,10.04,476.4,0,311,258.0,11382.4,0.0,b9590,,
FAL3_LC_Q4KM,Falcon3-10B llama.cpp Q4_K_M,Falcon3-10B,llama-server,GGUF,Q4_K_M,default,long,2,23.7,51.1,5768.8,519,137,10.16,476.4,0,311,258.0,11382.4,0.0,b9590,,
FAL3_LC_Q4KM,Falcon3-10B llama.cpp Q4_K_M,Falcon3-10B,llama-server,GGUF,Q4_K_M,default,long,3,23.6,51.0,5806.9,519,137,10.18,476.4,0,311,258.0,11383.9,0.0,b9590,,
FAL3_LC_Q4KM,Falcon3-10B llama.cpp Q4_K_M,Falcon3-10B,llama-server,GGUF,Q4_K_M,default,code,1,24.9,49.7,30142.1,512,751,10.31,476.4,0,165,2172.8,11396.7,0.0,b9590,,
FAL3_LC_Q4KM,Falcon3-10B llama.cpp Q4_K_M,Falcon3-10B,llama-server,GGUF,Q4_K_M,default,code,2,25.4,49.4,29538.8,512,751,10.36,476.4,0,165,2172.8,11396.8,0.0,b9590,,
FAL3_LC_Q4KM,Falcon3-10B llama.cpp Q4_K_M,Falcon3-10B,llama-server,GGUF,Q4_K_M,default,code,3,24.8,49.6,30300.5,512,751,10.32,476.4,0,165,2172.8,11396.8,0.0,b9590,,
FAL3_LC_Q8,Falcon3-10B llama.cpp Q8_0,Falcon3-10B,llama-server,GGUF,Q8_0,default,short,1,38.0,32.6,605.4,291,23,8.95,308.0,0,172,132.6,15571.2,0.0,b9590,,
FAL3_LC_Q8,Falcon3-10B llama.cpp Q8_0,Falcon3-10B,llama-server,GGUF,Q8_0,default,short,2,34.7,32.5,663.3,291,23,8.96,308.0,0,172,132.6,15571.3,0.0,b9590,,
FAL3_LC_Q8,Falcon3-10B llama.cpp Q8_0,Falcon3-10B,llama-server,GGUF,Q8_0,default,short,3,36.8,32.7,625.3,291,23,8.91,308.0,0,172,132.6,15571.3,0.0,b9590,,
FAL3_LC_Q8,Falcon3-10B llama.cpp Q8_0,Falcon3-10B,llama-server,GGUF,Q8_0,default,long,1,41.0,32.6,3337.6,512,137,15.72,308.0,0,259,257.6,15672.9,0.0,b9590,,
FAL3_LC_Q8,Falcon3-10B llama.cpp Q8_0,Falcon3-10B,llama-server,GGUF,Q8_0,default,long,2,35.5,32.4,3857.9,512,137,15.82,308.0,0,259,257.6,15672.9,0.0,b9590,,
FAL3_LC_Q8,Falcon3-10B llama.cpp Q8_0,Falcon3-10B,llama-server,GGUF,Q8_0,default,long,3,34.7,32.6,3948.3,512,137,15.72,308.0,0,259,257.6,15672.9,0.0,b9590,,
FAL3_LC_Q8,Falcon3-10B llama.cpp Q8_0,Falcon3-10B,llama-server,GGUF,Q8_0,default,code,1,35.9,32.4,20921.0,512,751,15.79,308.0,0,166,1830.6,15684.1,0.0,b9590,,
FAL3_LC_Q8,Falcon3-10B llama.cpp Q8_0,Falcon3-10B,llama-server,GGUF,Q8_0,default,code,2,35.4,32.5,21217.1,512,751,15.74,308.0,0,166,1830.6,15685.7,0.0,b9590,,
FAL3_LC_Q8,Falcon3-10B llama.cpp Q8_0,Falcon3-10B,llama-server,GGUF,Q8_0,default,code,3,35.4,32.5,21235.3,512,751,15.74,308.0,0,166,1830.6,15685.7,0.0,b9590,,
