test_id,test_name,model,backend,fmt,quant,kv_cache,prompt_type,run_num,ttft_ms,decode_tps,prefill_tps,completion_tokens,prompt_tokens,total_time_s,model_load_s,thinking_tokens,visible_tokens,cold_ttft_ms,peak_mem_mb,peak_cpu_pct,backend_version,tool_call_valid,quality_pass
P_MXFP4_0,Qwen3.6-27B mlx-lm mxfp4,Qwen3.6-27B,mlx-lm,MXFP4,mxfp4,default,code,3,231.8,22.0,3239.7,509,751,23.35,3.2,0,202,3788.1,14133.7,0.0,0.31.3,,
P_NVFP4_0,Qwen3.6-27B mlx-lm nvfp4,Qwen3.6-27B,mlx-lm,NVFP4,nvfp4,default,short,1,226.6,19.8,101.5,162,23,8.36,2.2,0,91,3901.2,14878.4,0.0,0.31.3,,
P_NVFP4_0,Qwen3.6-27B mlx-lm nvfp4,Qwen3.6-27B,mlx-lm,NVFP4,nvfp4,default,short,2,214.5,19.8,107.2,162,23,8.34,2.2,0,91,3901.2,14878.5,0.0,0.31.3,,
P_NVFP4_0,Qwen3.6-27B mlx-lm nvfp4,Qwen3.6-27B,mlx-lm,NVFP4,nvfp4,default,short,3,220.2,19.9,104.5,162,23,8.32,2.2,0,91,3901.2,14878.6,0.0,0.31.3,,
P_NVFP4_0,Qwen3.6-27B mlx-lm nvfp4,Qwen3.6-27B,mlx-lm,NVFP4,nvfp4,default,code,1,218.5,20.9,3437.4,510,751,24.63,2.2,0,233,3798.4,14924.3,0.0,0.31.3,,
P_NVFP4_0,Qwen3.6-27B mlx-lm nvfp4,Qwen3.6-27B,mlx-lm,NVFP4,nvfp4,default,code,2,215.3,20.9,3488.2,510,751,24.63,2.2,0,233,3798.4,14924.3,0.0,0.31.3,,
P_NVFP4_0,Qwen3.6-27B mlx-lm nvfp4,Qwen3.6-27B,mlx-lm,NVFP4,nvfp4,default,code,3,225.2,20.9,3335.3,510,751,24.61,2.2,0,233,3798.4,14924.3,0.0,0.31.3,,
P_CTX_0,Qwen3.6-27B mlx-lm 4bit,Qwen3.6-27B,mlx-lm,MLX,4bit,default,context-32k,1,319.7,17.5,102124.4,506,32645,29.16,2.2,0,239,170188.6,14940.7,0.0,0.31.3,,
P_CTX_0,Qwen3.6-27B mlx-lm 4bit,Qwen3.6-27B,mlx-lm,MLX,4bit,default,context-32k,2,302.7,17.5,107848.6,506,32645,29.15,2.2,0,239,170188.6,14945.4,0.0,0.31.3,,
P_CTX_0,Qwen3.6-27B mlx-lm 4bit,Qwen3.6-27B,mlx-lm,MLX,4bit,default,context-32k,3,302.9,17.5,107789.7,506,32645,29.12,2.2,0,239,170188.6,14945.9,0.0,0.31.3,,
P_CTX_0,Qwen3.6-27B mlx-lm 4bit,Qwen3.6-27B,mlx-lm,MLX,4bit,default,context-64k,1,593.2,14.7,110672.6,504,65654,34.79,2.2,0,229,381073.9,14779.9,0.0,0.31.3,,
P_CTX_0,Qwen3.6-27B mlx-lm 4bit,Qwen3.6-27B,mlx-lm,MLX,4bit,default,context-64k,2,464.6,15.1,141313.6,504,65654,33.8,2.2,0,229,381073.9,14779.9,0.0,0.31.3,,
P_CTX_0,Qwen3.6-27B mlx-lm 4bit,Qwen3.6-27B,mlx-lm,MLX,4bit,default,context-64k,3,428.9,15.3,153072.5,504,65654,33.29,2.2,0,229,381073.9,14779.9,0.0,0.31.3,,
