test_id,test_name,backend,fmt,quant,kv_cache,prompt_type,run_num,ttft_ms,decode_tps,prefill_tps,completion_tokens,prompt_tokens,total_time_s,model_load_s,thinking_tokens,visible_tokens,cold_ttft_ms,peak_mem_mb,peak_cpu_pct,tool_call_valid,quality_pass
TQ_gemma4-26b-mxfp4_tq3.5bit,Gemma4-26B-A4B mxfp4 tq3.5bit,mlx-vlm-0.4.4,MLX,mxfp4,tq3.5bit,context-64k,2,93968.6,26.5,679.3,262,63837,103.8,0,0,262,94101.8,14663.2,0,,
TQ_gemma4-26b-mxfp4_tq3.5bit,Gemma4-26B-A4B mxfp4 tq3.5bit,mlx-vlm-0.4.4,MLX,mxfp4,tq3.5bit,context-64k,3,93796.9,26.9,680.6,262,63837,103.5,0,0,262,94101.8,14663.2,0,,
TQ_gemma4-26b-nvfp4_default,Gemma4-26B-A4B nvfp4 default,mlx-vlm-0.4.4,MLX,nvfp4,default,context-32k,1,36135.9,30.2,881.0,242,31834,44.1,0,0,242,36237.7,15396.5,0,,
TQ_gemma4-26b-nvfp4_default,Gemma4-26B-A4B nvfp4 default,mlx-vlm-0.4.4,MLX,nvfp4,default,context-32k,2,36065.0,30.1,882.7,242,31834,44.1,0,0,242,36237.7,15394.7,0,,
TQ_gemma4-26b-nvfp4_default,Gemma4-26B-A4B nvfp4 default,mlx-vlm-0.4.4,MLX,nvfp4,default,context-32k,3,36100.7,30.2,881.8,242,31834,44.1,0,0,242,36237.7,15394.7,0,,
TQ_gemma4-26b-nvfp4_default,Gemma4-26B-A4B nvfp4 default,mlx-vlm-0.4.4,MLX,nvfp4,default,context-64k,1,89733.4,24.1,711.4,249,63837,100.0,0,0,249,89993.7,15408.1,0,,
TQ_gemma4-26b-nvfp4_default,Gemma4-26B-A4B nvfp4 default,mlx-vlm-0.4.4,MLX,nvfp4,default,context-64k,2,89846.5,24.1,710.5,249,63837,100.1,0,0,249,89993.7,15408.1,0,,
TQ_gemma4-26b-nvfp4_default,Gemma4-26B-A4B nvfp4 default,mlx-vlm-0.4.4,MLX,nvfp4,default,context-64k,3,89682.1,24.1,711.8,249,63837,100.0,0,0,249,89993.7,15408.1,0,,
TQ_gemma4-26b-nvfp4_tq3.5bit,Gemma4-26B-A4B nvfp4 tq3.5bit,mlx-vlm-0.4.4,MLX,nvfp4,tq3.5bit,context-32k,1,37162.8,31.6,856.6,251,31834,45.1,0,0,251,37456.7,15399.2,0,,
TQ_gemma4-26b-nvfp4_tq3.5bit,Gemma4-26B-A4B nvfp4 tq3.5bit,mlx-vlm-0.4.4,MLX,nvfp4,tq3.5bit,context-32k,2,37175.2,31.6,856.3,251,31834,45.1,0,0,251,37456.7,15399.3,0,,
TQ_gemma4-26b-nvfp4_tq3.5bit,Gemma4-26B-A4B nvfp4 tq3.5bit,mlx-vlm-0.4.4,MLX,nvfp4,tq3.5bit,context-32k,3,37260.8,31.6,854.4,251,31834,45.2,0,0,251,37456.7,15399.2,0,,
TQ_gemma4-26b-nvfp4_tq3.5bit,Gemma4-26B-A4B nvfp4 tq3.5bit,mlx-vlm-0.4.4,MLX,nvfp4,tq3.5bit,context-64k,1,93214.0,26.3,684.8,260,63837,103.0,0,0,260,93122.2,15412.7,0,,
TQ_gemma4-26b-nvfp4_tq3.5bit,Gemma4-26B-A4B nvfp4 tq3.5bit,mlx-vlm-0.4.4,MLX,nvfp4,tq3.5bit,context-64k,2,103877.1,23.4,614.5,260,63837,114.9,0,0,260,93122.2,15410.8,0,,
TQ_gemma4-26b-nvfp4_tq3.5bit,Gemma4-26B-A4B nvfp4 tq3.5bit,mlx-vlm-0.4.4,MLX,nvfp4,tq3.5bit,context-64k,3,112738.3,23.6,566.2,260,63837,123.7,0,0,260,93122.2,15410.8,0,,
TQ_gemma4-31b-4bit_default,Gemma4-31B 4bit default,mlx-vlm-0.4.4,MLX,4bit,default,context-32k,1,306922.7,6.3,103.7,183,31834,335.8,0,0,183,305331.1,13801.0,0,,
TQ_gemma4-31b-4bit_default,Gemma4-31B 4bit default,mlx-vlm-0.4.4,MLX,4bit,default,context-32k,2,307852.0,6.4,103.4,183,31834,336.4,0,0,183,305331.1,13799.3,0,,
TQ_gemma4-31b-4bit_default,Gemma4-31B 4bit default,mlx-vlm-0.4.4,MLX,4bit,default,context-32k,3,307016.6,6.3,103.7,183,31834,335.9,0,0,183,305331.1,13799.3,0,,
TQ_gemma4-31b-4bit_default,Gemma4-31B 4bit default,mlx-vlm-0.4.4,MLX,4bit,default,context-64k,1,706672.5,5.3,90.3,184,63837,741.4,0,0,184,717656.8,13473.0,0,,
TQ_gemma4-31b-4bit_default,Gemma4-31B 4bit default,mlx-vlm-0.4.4,MLX,4bit,default,context-64k,2,706087.0,5.3,90.4,184,63837,740.8,0,0,184,717656.8,13472.6,0,,
TQ_gemma4-31b-4bit_default,Gemma4-31B 4bit default,mlx-vlm-0.4.4,MLX,4bit,default,context-64k,3,705225.9,5.3,90.5,184,63837,739.9,0,0,184,717656.8,13472.7,0,,
TQ_gemma4-31b-4bit_tq3.5bit,Gemma4-31B 4bit tq3.5bit,mlx-vlm-0.4.4,MLX,4bit,tq3.5bit,context-32k,1,306103.1,6.2,104.0,188,31834,336.1,0,0,188,305997.0,18344.0,0,,
TQ_gemma4-31b-4bit_tq3.5bit,Gemma4-31B 4bit tq3.5bit,mlx-vlm-0.4.4,MLX,4bit,tq3.5bit,context-32k,2,305815.3,6.2,104.1,188,31834,335.9,0,0,188,305997.0,18344.0,0,,
TQ_gemma4-31b-4bit_tq3.5bit,Gemma4-31B 4bit tq3.5bit,mlx-vlm-0.4.4,MLX,4bit,tq3.5bit,context-32k,3,305503.7,6.2,104.2,188,31834,335.7,0,0,188,305997.0,18344.0,0,,
TQ_gemma4-31b-4bit_tq3.5bit,Gemma4-31B 4bit tq3.5bit,mlx-vlm-0.4.4,MLX,4bit,tq3.5bit,context-64k,1,717221.7,4.8,89.0,157,63837,749.8,0,0,157,715903.7,17786.9,0,,
TQ_gemma4-31b-4bit_tq3.5bit,Gemma4-31B 4bit tq3.5bit,mlx-vlm-0.4.4,MLX,4bit,tq3.5bit,context-64k,2,716258.0,4.8,89.1,157,63837,748.9,0,0,157,715903.7,17786.8,0,,
TQ_gemma4-31b-4bit_tq3.5bit,Gemma4-31B 4bit tq3.5bit,mlx-vlm-0.4.4,MLX,4bit,tq3.5bit,context-64k,3,722133.4,4.7,88.4,157,63837,755.1,0,0,157,715903.7,17787.0,0,,
TQ_gemma4-31b-mxfp4_default,Gemma4-31B mxfp4 default,mlx-vlm-0.4.4,MLX,mxfp4,default,context-32k,1,298680.9,6.1,106.6,180,31834,327.8,0,0,180,298156.2,17414.5,0,,
TQ_gemma4-31b-mxfp4_default,Gemma4-31B mxfp4 default,mlx-vlm-0.4.4,MLX,mxfp4,default,context-32k,2,298361.9,6.2,106.7,180,31834,327.4,0,0,180,298156.2,17418.7,0,,
TQ_gemma4-31b-mxfp4_default,Gemma4-31B mxfp4 default,mlx-vlm-0.4.4,MLX,mxfp4,default,context-32k,3,298088.6,6.1,106.8,180,31834,327.2,0,0,180,298156.2,17418.7,0,,
TQ_gemma4-31b-mxfp4_tq3.5bit,Gemma4-31B mxfp4 tq3.5bit,mlx-vlm-0.4.4,MLX,mxfp4,tq3.5bit,context-32k,1,302159.7,5.8,105.4,187,31834,334.1,0,0,187,301743.8,17421.7,0,,
TQ_gemma4-31b-mxfp4_tq3.5bit,Gemma4-31B mxfp4 tq3.5bit,mlx-vlm-0.4.4,MLX,mxfp4,tq3.5bit,context-32k,2,301752.4,5.8,105.5,187,31834,333.7,0,0,187,301743.8,17421.8,0,,
TQ_gemma4-31b-mxfp4_tq3.5bit,Gemma4-31B mxfp4 tq3.5bit,mlx-vlm-0.4.4,MLX,mxfp4,tq3.5bit,context-32k,3,301768.6,5.8,105.5,187,31834,333.6,0,0,187,301743.8,17421.8,0,,
TQ_gemma4-31b-nvfp4_default,Gemma4-31B nvfp4 default,mlx-vlm-0.4.4,MLX,nvfp4,default,context-32k,1,288173.3,5.6,110.5,151,31834,315.1,0,0,151,296944.1,17704.4,0,,
TQ_gemma4-31b-nvfp4_default,Gemma4-31B nvfp4 default,mlx-vlm-0.4.4,MLX,nvfp4,default,context-32k,2,293658.8,5.6,108.4,151,31834,320.5,0,0,151,296944.1,17704.5,0,,
TQ_gemma4-31b-nvfp4_default,Gemma4-31B nvfp4 default,mlx-vlm-0.4.4,MLX,nvfp4,default,context-32k,3,293778.7,5.5,108.4,151,31834,320.9,0,0,151,296944.1,17704.5,0,,
TQ_gemma4-31b-nvfp4_tq3.5bit,Gemma4-31B nvfp4 tq3.5bit,mlx-vlm-0.4.4,MLX,nvfp4,tq3.5bit,context-32k,1,296540.2,2.3,107.4,94,31834,336.1,0,0,94,298081.6,17235.0,0,,
TQ_gemma4-31b-nvfp4_tq3.5bit,Gemma4-31B nvfp4 tq3.5bit,mlx-vlm-0.4.4,MLX,nvfp4,tq3.5bit,context-32k,2,303537.0,2.3,104.9,94,31834,343.7,0,0,94,298081.6,17233.1,0,,
TQ_gemma4-31b-nvfp4_tq3.5bit,Gemma4-31B nvfp4 tq3.5bit,mlx-vlm-0.4.4,MLX,nvfp4,tq3.5bit,context-32k,3,307790.9,2.3,103.4,94,31834,348.3,0,0,94,298081.6,17233.2,0,,
TQ_gemma4-e4b-4bit_default,Gemma4-E4B 4bit default,mlx-vlm-0.4.4,MLX,4bit,default,context-32k,1,23972.9,26.6,1327.9,244,31834,33.1,0,0,244,23786.3,5755.1,0,,
TQ_gemma4-e4b-4bit_default,Gemma4-E4B 4bit default,mlx-vlm-0.4.4,MLX,4bit,default,context-32k,2,24118.0,26.5,1319.9,244,31834,33.3,0,0,244,23786.3,5755.2,0,,
TQ_gemma4-e4b-4bit_default,Gemma4-E4B 4bit default,mlx-vlm-0.4.4,MLX,4bit,default,context-32k,3,24117.0,26.6,1320.0,244,31834,33.3,0,0,244,23786.3,5755.2,0,,
TQ_gemma4-e4b-4bit_default,Gemma4-E4B 4bit default,mlx-vlm-0.4.4,MLX,4bit,default,context-64k,1,57080.9,21.7,1118.4,263,63837,69.1,0,0,263,56569.3,5768.1,0,,
TQ_gemma4-e4b-4bit_default,Gemma4-E4B 4bit default,mlx-vlm-0.4.4,MLX,4bit,default,context-64k,2,56635.1,21.8,1127.2,263,63837,68.6,0,0,263,56569.3,5768.1,0,,
TQ_gemma4-e4b-4bit_default,Gemma4-E4B 4bit default,mlx-vlm-0.4.4,MLX,4bit,default,context-64k,3,56545.6,21.8,1128.9,263,63837,68.5,0,0,263,56569.3,5768.1,0,,
TQ_gemma4-e4b-4bit_default,Gemma4-E4B 4bit default,mlx-vlm-0.4.4,MLX,4bit,default,context-128k,1,147393.0,14.9,867.4,264,127842,165.0,0,0,264,147370.2,5815.6,0,,
TQ_gemma4-e4b-4bit_default,Gemma4-E4B 4bit default,mlx-vlm-0.4.4,MLX,4bit,default,context-128k,2,146961.1,15.0,869.9,264,127842,164.5,0,0,264,147370.2,5818.5,0,,
TQ_gemma4-e4b-4bit_default,Gemma4-E4B 4bit default,mlx-vlm-0.4.4,MLX,4bit,default,context-128k,3,145827.0,15.0,876.7,264,127842,163.3,0,0,264,147370.2,5818.5,0,,
TQ_gemma4-e4b-4bit_tq3.5bit,Gemma4-E4B 4bit tq3.5bit,mlx-vlm-0.4.4,MLX,4bit,tq3.5bit,context-32k,1,24330.2,27.7,1308.4,244,31834,33.1,0,0,244,24490.8,5760.3,0,,
TQ_gemma4-e4b-4bit_tq3.5bit,Gemma4-E4B 4bit tq3.5bit,mlx-vlm-0.4.4,MLX,4bit,tq3.5bit,context-32k,2,24490.3,27.6,1299.9,244,31834,33.3,0,0,244,24490.8,5760.3,0,,
TQ_gemma4-e4b-4bit_tq3.5bit,Gemma4-E4B 4bit tq3.5bit,mlx-vlm-0.4.4,MLX,4bit,tq3.5bit,context-32k,3,24481.7,27.6,1300.3,244,31834,33.3,0,0,244,24490.8,5760.5,0,,
TQ_gemma4-e4b-4bit_tq3.5bit,Gemma4-E4B 4bit tq3.5bit,mlx-vlm-0.4.4,MLX,4bit,tq3.5bit,context-64k,1,57659.9,23.8,1107.1,267,63837,68.8,0,0,267,57718.2,5771.4,0,,
TQ_gemma4-e4b-4bit_tq3.5bit,Gemma4-E4B 4bit tq3.5bit,mlx-vlm-0.4.4,MLX,4bit,tq3.5bit,context-64k,2,57381.6,23.9,1112.5,267,63837,68.5,0,0,267,57718.2,5771.5,0,,
TQ_gemma4-e4b-4bit_tq3.5bit,Gemma4-E4B 4bit tq3.5bit,mlx-vlm-0.4.4,MLX,4bit,tq3.5bit,context-64k,3,57289.3,24.0,1114.3,267,63837,68.4,0,0,267,57718.2,5773.8,0,,
TQ_gemma4-e4b-4bit_tq3.5bit,Gemma4-E4B 4bit tq3.5bit,mlx-vlm-0.4.4,MLX,4bit,tq3.5bit,context-128k,1,145183.8,17.6,880.6,270,127842,160.5,0,0,270,149963.9,5819.4,0,,
TQ_gemma4-e4b-4bit_tq3.5bit,Gemma4-E4B 4bit tq3.5bit,mlx-vlm-0.4.4,MLX,4bit,tq3.5bit,context-128k,2,147690.1,17.1,865.6,270,127842,163.4,0,0,270,149963.9,5826.8,0,,
TQ_gemma4-e4b-4bit_tq3.5bit,Gemma4-E4B 4bit tq3.5bit,mlx-vlm-0.4.4,MLX,4bit,tq3.5bit,context-128k,3,148671.5,17.0,859.9,270,127842,164.5,0,0,270,149963.9,5828.5,0,,
TQ_gemma4-e4b-mxfp4_default,Gemma4-E4B mxfp4 default,mlx-vlm-0.4.4,MLX,mxfp4,default,context-32k,1,23383.4,23.6,1361.4,264,31834,34.5,0,0,264,23074.2,7197.4,0,,
TQ_gemma4-e4b-mxfp4_default,Gemma4-E4B mxfp4 default,mlx-vlm-0.4.4,MLX,mxfp4,default,context-32k,2,23356.8,23.6,1362.9,264,31834,34.5,0,0,264,23074.2,7197.4,0,,
TQ_gemma4-e4b-mxfp4_default,Gemma4-E4B mxfp4 default,mlx-vlm-0.4.4,MLX,mxfp4,default,context-32k,3,23524.7,23.6,1353.2,264,31834,34.7,0,0,264,23074.2,7197.4,0,,
TQ_gemma4-e4b-mxfp4_default,Gemma4-E4B mxfp4 default,mlx-vlm-0.4.4,MLX,mxfp4,default,context-64k,1,54815.9,17.8,1164.6,249,63837,68.8,0,0,249,54826.2,7210.4,0,,
TQ_gemma4-e4b-mxfp4_default,Gemma4-E4B mxfp4 default,mlx-vlm-0.4.4,MLX,mxfp4,default,context-64k,2,54917.6,17.8,1162.4,249,63837,68.8,0,0,249,54826.2,7210.4,0,,
TQ_gemma4-e4b-mxfp4_default,Gemma4-E4B mxfp4 default,mlx-vlm-0.4.4,MLX,mxfp4,default,context-64k,3,54996.6,17.8,1160.7,249,63837,68.9,0,0,249,54826.2,7210.4,0,,
TQ_gemma4-e4b-mxfp4_default,Gemma4-E4B mxfp4 default,mlx-vlm-0.4.4,MLX,mxfp4,default,context-128k,1,142441.0,13.1,897.5,256,127842,162.0,0,0,256,142660.7,7263.3,0,,
TQ_gemma4-e4b-mxfp4_default,Gemma4-E4B mxfp4 default,mlx-vlm-0.4.4,MLX,mxfp4,default,context-128k,2,142714.1,13.0,895.8,256,127842,162.3,0,0,256,142660.7,7261.8,0,,
TQ_gemma4-e4b-mxfp4_default,Gemma4-E4B mxfp4 default,mlx-vlm-0.4.4,MLX,mxfp4,default,context-128k,3,142656.2,13.1,896.2,256,127842,162.1,0,0,256,142660.7,7264.5,0,,
TQ_gemma4-e4b-mxfp4_tq3.5bit,Gemma4-E4B mxfp4 tq3.5bit,mlx-vlm-0.4.4,MLX,mxfp4,tq3.5bit,context-32k,1,23979.6,23.7,1327.5,260,31834,34.9,0,0,260,23769.2,7206.3,0,,
TQ_gemma4-e4b-mxfp4_tq3.5bit,Gemma4-E4B mxfp4 tq3.5bit,mlx-vlm-0.4.4,MLX,mxfp4,tq3.5bit,context-32k,2,24156.0,23.8,1317.9,260,31834,35.1,0,0,260,23769.2,7206.6,0,,
TQ_gemma4-e4b-mxfp4_tq3.5bit,Gemma4-E4B mxfp4 tq3.5bit,mlx-vlm-0.4.4,MLX,mxfp4,tq3.5bit,context-32k,3,24121.6,23.6,1319.7,260,31834,35.1,0,0,260,23769.2,7206.6,0,,
TQ_gemma4-e4b-mxfp4_tq3.5bit,Gemma4-E4B mxfp4 tq3.5bit,mlx-vlm-0.4.4,MLX,mxfp4,tq3.5bit,context-64k,1,57267.9,20.4,1114.7,271,63837,70.5,0,0,271,57230.5,7219.6,0,,
TQ_gemma4-e4b-mxfp4_tq3.5bit,Gemma4-E4B mxfp4 tq3.5bit,mlx-vlm-0.4.4,MLX,mxfp4,tq3.5bit,context-64k,2,57179.9,20.3,1116.4,271,63837,70.4,0,0,271,57230.5,7219.6,0,,
TQ_gemma4-e4b-mxfp4_tq3.5bit,Gemma4-E4B mxfp4 tq3.5bit,mlx-vlm-0.4.4,MLX,mxfp4,tq3.5bit,context-64k,3,57284.3,20.4,1114.4,271,63837,70.5,0,0,271,57230.5,7219.6,0,,
TQ_gemma4-e4b-mxfp4_tq3.5bit,Gemma4-E4B mxfp4 tq3.5bit,mlx-vlm-0.4.4,MLX,mxfp4,tq3.5bit,context-128k,1,152208.5,15.1,839.9,276,127842,170.4,0,0,276,150795.4,7272.6,0,,
TQ_gemma4-e4b-mxfp4_tq3.5bit,Gemma4-E4B mxfp4 tq3.5bit,mlx-vlm-0.4.4,MLX,mxfp4,tq3.5bit,context-128k,2,152966.3,15.0,835.8,276,127842,171.2,0,0,276,150795.4,7271.9,0,,
TQ_gemma4-e4b-mxfp4_tq3.5bit,Gemma4-E4B mxfp4 tq3.5bit,mlx-vlm-0.4.4,MLX,mxfp4,tq3.5bit,context-128k,3,153986.2,15.0,830.2,276,127842,172.3,0,0,276,150795.4,7274.6,0,,
TQ_gemma4-e4b-nvfp4_default,Gemma4-E4B nvfp4 default,mlx-vlm-0.4.4,MLX,nvfp4,default,context-32k,1,24268.9,21.6,1311.7,247,31834,35.6,0,0,247,23700.9,7322.8,0,,
TQ_gemma4-e4b-nvfp4_default,Gemma4-E4B nvfp4 default,mlx-vlm-0.4.4,MLX,nvfp4,default,context-32k,2,24146.6,21.7,1318.4,247,31834,35.5,0,0,247,23700.9,7326.0,0,,
TQ_gemma4-e4b-nvfp4_default,Gemma4-E4B nvfp4 default,mlx-vlm-0.4.4,MLX,nvfp4,default,context-32k,3,24336.1,21.7,1308.1,247,31834,35.7,0,0,247,23700.9,7326.0,0,,
TQ_gemma4-e4b-nvfp4_default,Gemma4-E4B nvfp4 default,mlx-vlm-0.4.4,MLX,nvfp4,default,context-64k,1,56788.3,18.6,1124.1,264,63837,70.9,0,0,264,56717.6,7335.6,0,,
TQ_gemma4-e4b-nvfp4_default,Gemma4-E4B nvfp4 default,mlx-vlm-0.4.4,MLX,nvfp4,default,context-64k,2,56820.1,18.6,1123.5,264,63837,71.0,0,0,264,56717.6,7335.6,0,,
TQ_gemma4-e4b-nvfp4_default,Gemma4-E4B nvfp4 default,mlx-vlm-0.4.4,MLX,nvfp4,default,context-64k,3,56678.0,18.6,1126.3,264,63837,70.8,0,0,264,56717.6,7335.6,0,,
TQ_gemma4-e4b-nvfp4_default,Gemma4-E4B nvfp4 default,mlx-vlm-0.4.4,MLX,nvfp4,default,context-128k,1,147086.1,12.8,869.2,254,127842,166.9,0,0,254,146913.5,7391.1,0,,
TQ_gemma4-e4b-nvfp4_default,Gemma4-E4B nvfp4 default,mlx-vlm-0.4.4,MLX,nvfp4,default,context-128k,2,146834.8,12.8,870.7,254,127842,166.6,0,0,254,146913.5,7391.6,0,,
TQ_gemma4-e4b-nvfp4_default,Gemma4-E4B nvfp4 default,mlx-vlm-0.4.4,MLX,nvfp4,default,context-128k,3,147007.7,12.8,869.6,254,127842,166.8,0,0,254,146913.5,7394.3,0,,
TQ_gemma4-e4b-nvfp4_tq3.5bit,Gemma4-E4B nvfp4 tq3.5bit,mlx-vlm-0.4.4,MLX,nvfp4,tq3.5bit,context-32k,1,24813.6,26.0,1282.9,290,31834,35.9,0,0,290,24373.9,7343.0,0,,
TQ_gemma4-e4b-nvfp4_tq3.5bit,Gemma4-E4B nvfp4 tq3.5bit,mlx-vlm-0.4.4,MLX,nvfp4,tq3.5bit,context-32k,2,24680.5,25.9,1289.8,290,31834,35.8,0,0,290,24373.9,7343.0,0,,
TQ_gemma4-e4b-nvfp4_tq3.5bit,Gemma4-E4B nvfp4 tq3.5bit,mlx-vlm-0.4.4,MLX,nvfp4,tq3.5bit,context-32k,3,24837.7,26.1,1281.7,290,31834,35.9,0,0,290,24373.9,7343.0,0,,
