test_id,test_name,model,backend,fmt,quant,kv_cache,prompt_type,run_num,ttft_ms,decode_tps,prefill_tps,completion_tokens,prompt_tokens,total_time_s,model_load_s,thinking_tokens,visible_tokens,cold_ttft_ms,peak_mem_mb,peak_cpu_pct,backend_version,tool_call_valid,quality_pass
B_Q4_5,Coder llama.cpp Q4_K_M kv-q8,Coder,llama-server,GGUF,Q4_K_M,kv-q8,short,3,160.1,48.9,143.6,242,23,5.09,5.2,0,133,167.1,50029.5,0.0,b9020,,
B_Q4_5,Coder llama.cpp Q4_K_M kv-q8,Coder,llama-server,GGUF,Q4_K_M,kv-q8,code,1,58.9,48.4,12752.8,506,751,10.5,5.2,0,249,1138.2,50106.6,0.0,b9020,,
B_Q4_5,Coder llama.cpp Q4_K_M kv-q8,Coder,llama-server,GGUF,Q4_K_M,kv-q8,code,2,73.0,48.3,10291.8,506,751,10.52,5.2,0,249,1138.2,50106.6,0.0,b9020,,
B_Q4_5,Coder llama.cpp Q4_K_M kv-q8,Coder,llama-server,GGUF,Q4_K_M,kv-q8,code,3,58.3,48.6,12871.3,506,751,10.46,5.2,0,249,1138.2,50106.6,0.0,b9020,,
B_CTX_1,Coder mlx-lm 4bit,Coder,mlx-lm,MLX,4bit,default,context-32k,1,192.8,49.6,169330.9,510,32645,10.45,3.5,0,250,46964.4,6503.8,0.0,0.31.3,,
B_CTX_1,Coder mlx-lm 4bit,Coder,mlx-lm,MLX,4bit,default,context-32k,2,167.8,49.4,194523.0,510,32645,10.47,3.5,0,250,46964.4,6508.7,0.0,0.31.3,,
B_CTX_1,Coder mlx-lm 4bit,Coder,mlx-lm,MLX,4bit,default,context-32k,3,175.5,49.0,186030.2,510,32645,10.56,3.5,0,250,46964.4,6515.2,0.0,0.31.3,,
B_CTX_1,Coder mlx-lm 4bit,Coder,mlx-lm,MLX,4bit,default,context-64k,1,298.1,40.1,220239.8,510,65654,13.0,3.5,0,257,113050.0,6484.9,0.0,0.31.3,,
B_CTX_1,Coder mlx-lm 4bit,Coder,mlx-lm,MLX,4bit,default,context-64k,2,376.7,38.6,174307.4,510,65654,13.58,3.5,0,257,113050.0,6484.9,0.0,0.31.3,,
B_CTX_1,Coder mlx-lm 4bit,Coder,mlx-lm,MLX,4bit,default,context-64k,3,311.8,36.2,210566.2,510,65654,14.38,3.5,0,257,113050.0,6484.9,0.0,0.31.3,,
G_2,Coder oMLX 4bit ssd-paged,Coder,omlx,MLX,4bit,ssd-paged,short,1,245.8,64.3,93.6,235,23,3.89,4.2,0,138,14637.7,9220.8,0.0,0.3.4,,
G_2,Coder oMLX 4bit ssd-paged,Coder,omlx,MLX,4bit,ssd-paged,short,2,223.8,62.6,102.8,235,23,3.96,4.2,0,138,14637.7,9221.0,0.0,0.3.4,,
G_2,Coder oMLX 4bit ssd-paged,Coder,omlx,MLX,4bit,ssd-paged,short,3,223.0,60.8,103.1,235,23,4.07,4.2,0,138,14637.7,9221.0,0.0,0.3.4,,
G_2,Coder oMLX 4bit ssd-paged,Coder,omlx,MLX,4bit,ssd-paged,code,1,952.6,66.7,788.4,510,751,8.58,4.2,0,245,998.1,9222.4,0.0,0.3.4,,
G_2,Coder oMLX 4bit ssd-paged,Coder,omlx,MLX,4bit,ssd-paged,code,2,928.0,65.8,809.3,510,751,8.67,4.2,0,245,998.1,9222.4,0.0,0.3.4,,
G_2,Coder oMLX 4bit ssd-paged,Coder,omlx,MLX,4bit,ssd-paged,code,3,982.0,65.7,764.8,510,751,8.73,4.2,0,245,998.1,9222.5,0.0,0.3.4,,
G_CTX_2,Coder oMLX 4bit ssd-paged,Coder,omlx,MLX,4bit,ssd-paged,context-32k,1,2161.7,52.7,15101.3,509,32645,11.8,3.2,0,252,32690.8,6091.7,0.0,0.3.4,,
G_CTX_2,Coder oMLX 4bit ssd-paged,Coder,omlx,MLX,4bit,ssd-paged,context-32k,2,1933.2,51.8,16886.6,509,32645,11.74,3.2,0,252,32690.8,6091.7,0.0,0.3.4,,
G_CTX_2,Coder oMLX 4bit ssd-paged,Coder,omlx,MLX,4bit,ssd-paged,context-32k,3,1908.2,52.4,17107.7,509,32645,11.6,3.2,0,252,32690.8,6091.7,0.0,0.3.4,,
H_CR_1,Coder llama.cpp Q4_K_M kv-q8+reuse,Coder,llama-server,GGUF,Q4_K_M,kv-q8+reuse,short,1,155.2,50.5,148.1,242,23,4.93,24.3,0,133,177.9,47716.5,0.0,b9020,,
H_CR_1,Coder llama.cpp Q4_K_M kv-q8+reuse,Coder,llama-server,GGUF,Q4_K_M,kv-q8+reuse,short,2,152.0,50.1,151.3,242,23,4.97,24.3,0,133,177.9,47716.7,0.0,b9020,,
H_CR_1,Coder llama.cpp Q4_K_M kv-q8+reuse,Coder,llama-server,GGUF,Q4_K_M,kv-q8+reuse,short,3,150.6,50.3,152.7,242,23,4.94,24.3,0,133,177.9,47718.5,0.0,b9020,,
H_CR_1,Coder llama.cpp Q4_K_M kv-q8+reuse,Coder,llama-server,GGUF,Q4_K_M,kv-q8+reuse,code,1,61.1,49.2,12290.9,506,751,10.33,24.3,0,249,1130.8,47742.5,0.0,b9020,,
H_CR_1,Coder llama.cpp Q4_K_M kv-q8+reuse,Coder,llama-server,GGUF,Q4_K_M,kv-q8+reuse,code,2,62.3,48.5,12054.4,506,751,10.48,24.3,0,249,1130.8,47744.2,0.0,b9020,,
H_CR_1,Coder llama.cpp Q4_K_M kv-q8+reuse,Coder,llama-server,GGUF,Q4_K_M,kv-q8+reuse,code,3,57.5,48.9,13067.4,506,751,10.38,24.3,0,249,1130.8,47744.2,0.0,b9020,,
H_CTX_1,Coder llama.cpp Q4_K_M kv-q8+reuse,Coder,llama-server,GGUF,Q4_K_M,kv-q8+reuse,context-32k,1,131.4,36.4,248493.9,512,32645,14.18,4.2,0,246,54123.3,48627.4,0.0,b9020,,
H_CTX_1,Coder llama.cpp Q4_K_M kv-q8+reuse,Coder,llama-server,GGUF,Q4_K_M,kv-q8+reuse,context-32k,2,112.4,36.4,290512.2,512,32645,14.15,4.2,0,246,54123.3,48628.2,0.0,b9020,,
H_CTX_1,Coder llama.cpp Q4_K_M kv-q8+reuse,Coder,llama-server,GGUF,Q4_K_M,kv-q8+reuse,context-32k,3,120.3,36.2,271319.3,512,32645,14.24,4.2,0,246,54123.3,48628.2,0.0,b9020,,
H_CTX_1,Coder llama.cpp Q4_K_M kv-q8+reuse,Coder,llama-server,GGUF,Q4_K_M,kv-q8+reuse,context-64k,1,174.5,28.4,376326.1,512,65654,18.19,4.2,0,260,94562.7,48642.1,0.0,b9020,,
H_CTX_1,Coder llama.cpp Q4_K_M kv-q8+reuse,Coder,llama-server,GGUF,Q4_K_M,kv-q8+reuse,context-64k,2,185.6,28.5,353818.6,512,65654,18.12,4.2,0,260,94562.7,48642.1,0.0,b9020,,
H_CTX_1,Coder llama.cpp Q4_K_M kv-q8+reuse,Coder,llama-server,GGUF,Q4_K_M,kv-q8+reuse,context-64k,3,202.8,28.5,323744.1,512,65654,18.12,4.2,0,260,94562.7,48642.1,0.0,b9020,,
A_OLL_CTX_INT4,Qwen3.5 Ollama int4,Qwen3.5,ollama,INT4,int4,default,context-32k,1,99.3,80.5,703691.7,512,31971,6.46,4.2,560,0,27776.6,18795.5,0.0,0.23.1,,
A_OLL_CTX_INT4,Qwen3.5 Ollama int4,Qwen3.5,ollama,INT4,int4,default,context-32k,2,78.2,80.4,1261623.1,512,31971,6.45,4.2,560,0,27776.6,18796.3,0.0,0.23.1,,
A_OLL_CTX_INT4,Qwen3.5 Ollama int4,Qwen3.5,ollama,INT4,int4,default,context-32k,3,74.9,80.6,1288715.8,512,31971,6.43,4.2,560,0,27776.6,18796.7,0.0,0.23.1,,
A_OLL_CTX_INT4,Qwen3.5 Ollama int4,Qwen3.5,ollama,INT4,int4,default,context-64k,1,144.3,67.4,1005626.5,512,64857,7.75,4.2,562,0,53961.8,18801.1,0.0,0.23.1,,
A_OLL_CTX_INT4,Qwen3.5 Ollama int4,Qwen3.5,ollama,INT4,int4,default,context-64k,2,97.2,67.4,2151420.8,512,64857,7.69,4.2,562,0,53961.8,18801.2,0.0,0.23.1,,
A_OLL_CTX_INT4,Qwen3.5 Ollama int4,Qwen3.5,ollama,INT4,int4,default,context-64k,3,103.6,67.6,2120581.0,512,64857,7.68,4.2,562,0,53961.8,18801.3,0.0,0.23.1,,
I_Q4_2,Coder vllm-mlx 4bit,Coder,vllm-mlx,MLX,4bit,default,short,1,153.4,69.7,182.6,276,28,4.1,18.2,0,151,20938.3,3038.3,0.0,0.31.3,,
I_Q4_2,Coder vllm-mlx 4bit,Coder,vllm-mlx,MLX,4bit,default,short,2,157.5,68.9,177.7,276,28,4.15,18.2,0,151,20938.3,3039.6,0.0,0.31.3,,
I_Q4_2,Coder vllm-mlx 4bit,Coder,vllm-mlx,MLX,4bit,default,short,3,173.4,68.5,161.5,276,28,4.19,18.2,0,151,20938.3,3039.6,0.0,0.31.3,,
I_Q4_2,Coder vllm-mlx 4bit,Coder,vllm-mlx,MLX,4bit,default,code,1,814.1,69.2,886.8,512,722,8.2,18.2,0,247,825.4,3040.9,0.0,0.31.3,,
I_Q4_2,Coder vllm-mlx 4bit,Coder,vllm-mlx,MLX,4bit,default,code,2,818.0,69.7,882.6,512,722,8.15,18.2,0,247,825.4,3041.0,0.0,0.31.3,,
I_Q4_2,Coder vllm-mlx 4bit,Coder,vllm-mlx,MLX,4bit,default,code,3,813.4,69.8,887.6,512,722,8.13,18.2,0,247,825.4,3041.0,0.0,0.31.3,,
K_Q4_1,Gemma4-26B-A4B mlx-vlm 4bit,Gemma4-26B-A4B,mlx-vlm,MLX,4bit,default,short,1,114.6,41.1,200.7,266,23,6.56,8.2,0,269,747.5,15634.5,0.0,0.4.4,,
K_Q4_1,Gemma4-26B-A4B mlx-vlm 4bit,Gemma4-26B-A4B,mlx-vlm,MLX,4bit,default,short,2,114.8,43.6,200.3,266,23,6.19,8.2,0,269,747.5,15634.5,0.0,0.4.4,,
K_Q4_1,Gemma4-26B-A4B mlx-vlm 4bit,Gemma4-26B-A4B,mlx-vlm,MLX,4bit,default,short,3,113.2,44.5,203.2,266,23,6.07,8.2,0,269,747.5,15634.5,0.0,0.4.4,,
K_Q4_1,Gemma4-26B-A4B mlx-vlm 4bit,Gemma4-26B-A4B,mlx-vlm,MLX,4bit,default,code,1,851.7,30.3,881.8,192,751,7.16,8.2,0,205,859.7,15635.3,0.0,0.4.4,,
K_Q4_1,Gemma4-26B-A4B mlx-vlm 4bit,Gemma4-26B-A4B,mlx-vlm,MLX,4bit,default,code,2,853.9,29.1,879.5,192,751,7.42,8.2,0,205,859.7,15635.6,0.0,0.4.4,,
K_Q4_1,Gemma4-26B-A4B mlx-vlm 4bit,Gemma4-26B-A4B,mlx-vlm,MLX,4bit,default,code,3,850.1,29.1,883.5,192,751,7.42,8.2,0,205,859.7,15635.6,0.0,0.4.4,,
K_Q4_2,Gemma4-26B-A4B mlx-vlm 4bit kv4,Gemma4-26B-A4B,mlx-vlm,MLX,4bit,kv4,short,1,112.7,43.1,204.1,266,23,6.26,5.2,0,269,281.4,15635.1,0.0,0.4.4,,
K_Q4_2,Gemma4-26B-A4B mlx-vlm 4bit kv4,Gemma4-26B-A4B,mlx-vlm,MLX,4bit,kv4,short,2,113.0,42.8,203.5,266,23,6.3,5.2,0,269,281.4,15635.1,0.0,0.4.4,,
K_Q4_2,Gemma4-26B-A4B mlx-vlm 4bit kv4,Gemma4-26B-A4B,mlx-vlm,MLX,4bit,kv4,short,3,113.1,42.3,203.4,266,23,6.38,5.2,0,269,281.4,15635.1,0.0,0.4.4,,
K_Q4_2,Gemma4-26B-A4B mlx-vlm 4bit kv4,Gemma4-26B-A4B,mlx-vlm,MLX,4bit,kv4,code,1,852.7,29.6,880.7,192,751,7.3,5.2,0,205,853.1,15635.6,0.0,0.4.4,,
K_Q4_2,Gemma4-26B-A4B mlx-vlm 4bit kv4,Gemma4-26B-A4B,mlx-vlm,MLX,4bit,kv4,code,2,854.8,29.6,878.5,192,751,7.3,5.2,0,205,853.1,15635.6,0.0,0.4.4,,
K_Q4_2,Gemma4-26B-A4B mlx-vlm 4bit kv4,Gemma4-26B-A4B,mlx-vlm,MLX,4bit,kv4,code,3,852.5,29.3,881.0,192,751,7.37,5.2,0,205,853.1,15635.6,0.0,0.4.4,,
K_Q4_4,Gemma4-26B-A4B Ollama Q4_K_M,Gemma4-26B-A4B,ollama,GGUF,Q4_K_M,default,short,1,195.2,66.9,2280.5,512,36,8.01,7.0,420,0,339.7,22386.7,0.0,0.23.1,,
K_Q4_4,Gemma4-26B-A4B Ollama Q4_K_M,Gemma4-26B-A4B,ollama,GGUF,Q4_K_M,default,short,2,202.1,66.1,1452.0,512,36,8.13,7.0,420,0,339.7,22388.6,0.0,0.23.1,,
K_Q4_4,Gemma4-26B-A4B Ollama Q4_K_M,Gemma4-26B-A4B,ollama,GGUF,Q4_K_M,default,short,3,193.1,66.4,1801.9,512,36,8.07,7.0,420,0,339.7,22388.7,0.0,0.23.1,,
K_Q4_4,Gemma4-26B-A4B Ollama Q4_K_M,Gemma4-26B-A4B,ollama,GGUF,Q4_K_M,default,code,1,195.1,64.3,43884.3,512,855,8.32,7.0,516,0,1050.6,22411.6,0.0,0.23.1,,
K_Q4_4,Gemma4-26B-A4B Ollama Q4_K_M,Gemma4-26B-A4B,ollama,GGUF,Q4_K_M,default,code,2,198.0,64.8,44348.7,512,855,8.26,7.0,516,0,1050.6,22411.7,0.0,0.23.1,,
K_Q4_4,Gemma4-26B-A4B Ollama Q4_K_M,Gemma4-26B-A4B,ollama,GGUF,Q4_K_M,default,code,3,199.7,64.0,52620.2,512,855,8.36,7.0,516,0,1050.6,22412.2,0.0,0.23.1,,
K_CTX_1,Gemma4-26B-A4B mlx-vlm 4bit,Gemma4-26B-A4B,mlx-vlm,MLX,4bit,default,context-32k,1,35069.2,24.6,930.9,209,32645,43.51,4.2,0,212,35429.8,15663.2,0.0,0.4.4,,
K_CTX_1,Gemma4-26B-A4B mlx-vlm 4bit,Gemma4-26B-A4B,mlx-vlm,MLX,4bit,default,context-32k,2,35672.4,21.4,915.1,209,32645,45.41,4.2,0,212,35429.8,15668.5,0.0,0.4.4,,
K_CTX_1,Gemma4-26B-A4B mlx-vlm 4bit,Gemma4-26B-A4B,mlx-vlm,MLX,4bit,default,context-32k,3,39013.5,21.2,836.8,209,32645,48.82,4.2,0,212,35429.8,15669.0,0.0,0.4.4,,
K_CTX_1,Gemma4-26B-A4B mlx-vlm 4bit,Gemma4-26B-A4B,mlx-vlm,MLX,4bit,default,context-64k,1,102037.4,16.9,643.4,203,65654,113.98,4.2,0,208,106310.7,15682.2,0.0,0.4.4,,
K_CTX_1,Gemma4-26B-A4B mlx-vlm 4bit,Gemma4-26B-A4B,mlx-vlm,MLX,4bit,default,context-64k,2,97719.2,16.7,671.9,203,65654,109.78,4.2,0,208,106310.7,15682.2,0.0,0.4.4,,
K_CTX_1,Gemma4-26B-A4B mlx-vlm 4bit,Gemma4-26B-A4B,mlx-vlm,MLX,4bit,default,context-64k,3,97766.3,16.4,671.5,203,65654,110.07,4.2,0,208,106310.7,15682.2,0.0,0.4.4,,
K_CTX_1,Gemma4-26B-A4B mlx-vlm 4bit,Gemma4-26B-A4B,mlx-vlm,MLX,4bit,default,context-128k,1,273219.6,12.7,480.1,219,131176,290.37,4.2,0,219,276307.3,15620.1,0.0,0.4.4,,
K_CTX_1,Gemma4-26B-A4B mlx-vlm 4bit,Gemma4-26B-A4B,mlx-vlm,MLX,4bit,default,context-128k,2,276687.2,12.8,474.1,219,131176,293.71,4.2,0,219,276307.3,15622.1,0.0,0.4.4,,
K_CTX_1,Gemma4-26B-A4B mlx-vlm 4bit,Gemma4-26B-A4B,mlx-vlm,MLX,4bit,default,context-128k,3,277597.6,12.7,472.5,219,131176,294.74,4.2,0,219,276307.3,15622.1,0.0,0.4.4,,
K_OLL_CTX_1,Gemma4-26B-A4B Ollama Q4_K_M,Gemma4-26B-A4B,ollama,GGUF,Q4_K_M,default,context-32k,1,390.0,38.8,1381104.5,512,35631,13.76,6.3,429,0,55637.9,22479.5,0.0,0.23.1,,
K_OLL_CTX_1,Gemma4-26B-A4B Ollama Q4_K_M,Gemma4-26B-A4B,ollama,GGUF,Q4_K_M,default,context-32k,2,436.1,38.9,1332566.7,512,35631,13.74,6.3,429,0,55637.9,22487.7,0.0,0.23.1,,
K_OLL_CTX_1,Gemma4-26B-A4B Ollama Q4_K_M,Gemma4-26B-A4B,ollama,GGUF,Q4_K_M,default,context-32k,3,423.0,39.0,1350405.0,512,35631,13.72,6.3,429,0,55637.9,22488.8,0.0,0.23.1,,
K_OLL_CTX_1,Gemma4-26B-A4B Ollama Q4_K_M,Gemma4-26B-A4B,ollama,GGUF,Q4_K_M,default,context-64k,1,569.0,26.8,1867412.2,512,72275,19.95,6.3,477,1,111568.3,22562.8,0.0,0.23.1,,
K_OLL_CTX_1,Gemma4-26B-A4B Ollama Q4_K_M,Gemma4-26B-A4B,ollama,GGUF,Q4_K_M,default,context-64k,2,552.6,27.0,1964016.8,512,72275,19.76,6.3,477,1,111568.3,22563.0,0.0,0.23.1,,
K_OLL_CTX_1,Gemma4-26B-A4B Ollama Q4_K_M,Gemma4-26B-A4B,ollama,GGUF,Q4_K_M,default,context-64k,3,612.2,27.0,1939572.0,512,72275,19.8,6.3,477,1,111568.3,22570.6,0.0,0.23.1,,
K_OLL_CTX_1,Gemma4-26B-A4B Ollama Q4_K_M,Gemma4-26B-A4B,ollama,GGUF,Q4_K_M,default,context-128k,1,1085.6,16.9,2022610.9,512,145063,31.69,6.3,473,1,399171.1,22820.5,0.0,0.23.1,,
K_OLL_CTX_1,Gemma4-26B-A4B Ollama Q4_K_M,Gemma4-26B-A4B,ollama,GGUF,Q4_K_M,default,context-128k,2,1042.5,17.0,2408342.6,512,145063,31.39,6.3,473,1,399171.1,22849.5,0.0,0.23.1,,
K_OLL_CTX_1,Gemma4-26B-A4B Ollama Q4_K_M,Gemma4-26B-A4B,ollama,GGUF,Q4_K_M,default,context-128k,3,1019.5,17.0,2450319.5,512,145063,31.37,6.3,473,1,399171.1,22850.3,0.0,0.23.1,,
M_Q4_3,Gemma4-E4B Ollama Q4_K_M,Gemma4-E4B,ollama,GGUF,Q4_K_M,default,short,1,201.2,61.3,2134.2,512,36,8.72,4.1,415,0,273.4,11903.2,0.0,0.23.1,,
M_Q4_3,Gemma4-E4B Ollama Q4_K_M,Gemma4-E4B,ollama,GGUF,Q4_K_M,default,short,2,203.8,62.0,2153.7,512,36,8.65,4.1,415,0,273.4,11903.3,0.0,0.23.1,,
M_Q4_3,Gemma4-E4B Ollama Q4_K_M,Gemma4-E4B,ollama,GGUF,Q4_K_M,default,short,3,227.5,61.7,2161.9,512,36,8.72,4.1,415,0,273.4,11903.3,0.0,0.23.1,,
M_Q4_3,Gemma4-E4B Ollama Q4_K_M,Gemma4-E4B,ollama,GGUF,Q4_K_M,default,code,1,214.6,60.2,52484.0,512,855,8.9,4.1,284,285,917.5,11915.0,0.0,0.23.1,,
M_Q4_3,Gemma4-E4B Ollama Q4_K_M,Gemma4-E4B,ollama,GGUF,Q4_K_M,default,code,2,211.1,60.7,53279.6,512,855,8.83,4.1,284,285,917.5,11915.1,0.0,0.23.1,,
M_Q4_3,Gemma4-E4B Ollama Q4_K_M,Gemma4-E4B,ollama,GGUF,Q4_K_M,default,code,3,209.1,60.8,53549.2,512,855,8.81,4.1,284,285,917.5,11915.1,0.0,0.23.1,,
M_OLL_CTX_1,Gemma4-E4B Ollama Q4_K_M,Gemma4-E4B,ollama,GGUF,Q4_K_M,default,context-32k,1,388.2,42.5,1111514.9,512,35631,12.59,2.3,506,0,45546.1,11982.6,0.0,0.23.1,,
M_OLL_CTX_1,Gemma4-E4B Ollama Q4_K_M,Gemma4-E4B,ollama,GGUF,Q4_K_M,default,context-32k,2,409.1,42.2,1470183.5,512,35631,12.69,2.3,506,0,45546.1,11982.8,0.0,0.23.1,,
M_OLL_CTX_1,Gemma4-E4B Ollama Q4_K_M,Gemma4-E4B,ollama,GGUF,Q4_K_M,default,context-32k,3,406.3,42.5,1495169.1,512,35631,12.62,2.3,506,0,45546.1,11982.9,0.0,0.23.1,,
M_OLL_CTX_1,Gemma4-E4B Ollama Q4_K_M,Gemma4-E4B,ollama,GGUF,Q4_K_M,default,context-64k,1,554.9,32.3,2250447.6,512,72275,16.51,2.3,501,9,83822.0,12115.8,0.0,0.23.1,,
M_OLL_CTX_1,Gemma4-E4B Ollama Q4_K_M,Gemma4-E4B,ollama,GGUF,Q4_K_M,default,context-64k,2,557.5,32.5,2045526.1,512,72275,16.44,2.3,501,9,83822.0,12115.8,0.0,0.23.1,,
M_OLL_CTX_1,Gemma4-E4B Ollama Q4_K_M,Gemma4-E4B,ollama,GGUF,Q4_K_M,default,context-64k,3,563.2,32.4,2064882.0,512,72275,16.51,2.3,501,9,83822.0,12115.8,0.0,0.23.1,,
M_OLL_CTX_1,Gemma4-E4B Ollama Q4_K_M,Gemma4-E4B,ollama,GGUF,Q4_K_M,default,context-128k,1,325700.6,33.9,403.6,512,131072,341.04,2.3,0,257,322621.9,13258.1,0.0,0.23.1,,
M_OLL_CTX_1,Gemma4-E4B Ollama Q4_K_M,Gemma4-E4B,ollama,GGUF,Q4_K_M,default,context-128k,2,324562.3,33.9,405.0,512,131072,339.88,2.3,0,257,322621.9,13261.3,0.0,0.23.1,,
M_OLL_CTX_1,Gemma4-E4B Ollama Q4_K_M,Gemma4-E4B,ollama,GGUF,Q4_K_M,default,context-128k,3,327227.8,34.0,401.7,512,131072,342.51,2.3,0,257,322621.9,13261.3,0.0,0.23.1,,
P_Q4_4,Qwen3.6-27B Ollama Q4_K_M,Qwen3.6-27B,ollama,GGUF,Q4_K_M,default,short,1,422.1,13.2,95.3,512,30,39.47,8.5,406,0,434.4,33839.9,0.0,0.23.1,,
P_Q4_4,Qwen3.6-27B Ollama Q4_K_M,Qwen3.6-27B,ollama,GGUF,Q4_K_M,default,short,2,419.6,13.1,96.0,512,30,39.61,8.5,406,0,434.4,33870.5,0.0,0.23.1,,
